"41.6031","-93.643303","2015-05-04T22:00","PM2.5","40","1"
"37.256136","-93.299886","2015-05-04T22:00","PM10","16","1"
"37.256136","-93.299886","2015-05-04T22:00","PM2.5","36","1"
"44.706123","-93.285803","2015-05-04T22:00","PM2.5","15","1"
"30.2625","-93.285","2015-05-04T22:00","PM2.5","28","1"
"44.9536","-93.2581","2015-05-04T22:00","PM2.5","17","1"
"44.9653","-93.2551","2015-05-04T22:00","PM2.5","17","1"
"44.7383","-93.2372","2015-05-04T22:00","PM2.5","-999","0"
"45.1425","-93.2139","2015-05-04T22:00","PM10","5","1"
"45.1425","-93.2139","2015-05-04T22:00","PM2.5","-999","0"
"44.9507","-93.0985","2015-05-04T22:00","PM10","14","1"
"44.971539","-93.082984","2015-05-04T22:00","PM2.5","31","1"
"44.9594","-93.0356","2015-05-04T22:00","PM2.5","-999","0"
"33.215","-92.6689","2015-05-04T22:00","PM2.5","38","1"
"43.9947","-92.4497","2015-05-04T22:00","PM2.5","4","1"
"34.6811","-92.3283","2015-05-04T22:00","PM2.5","54","2"
"34.7561","-92.2758","2015-05-04T22:00","PM2.5","44","1"
"30.2258","-92.042801","2015-05-04T22:00","PM2.5","32","1"
"40.693298","-92.006104","2015-05-04T22:00","PM2.5","53","2"
"39.475101","-91.788986","2015-05-04T22:00","PM10","13","1"
"41.9767","-91.6878","2015-05-04T22:00","PM2.5","45","1"
"41.97677","-91.68766","2015-05-04T22:00","PM2.5","44","1"
"41.658195","-91.503471","2015-05-04T22:00","PM2.5","58","2"
"30.4622","-91.1769","2015-05-04T22:00","PM2.5","42","1"
"41.4014","-91.0684","2015-05-04T22:00","PM2.5","61","2"
"30.315","-90.8114","2015-05-04T22:00","PM2.5","35","1"
"29.7639","-90.7653","2015-05-04T22:00","PM2.5","21","1"
"41.467201","-90.688301","2015-05-04T22:00","PM10","37","1"
"41.512032","-90.624016","2015-05-04T22:00","PM2.5","54","2"
"41.529999","-90.587502","2015-05-04T22:00","PM2.5","54","2"
"38.448633","-90.39854","2015-05-04T22:00","PM2.5","58","2"
"38.650259","-90.350463","2015-05-04T22:00","PM2.5","43","1"
"38.456799","-90.3274","2015-05-04T22:00","PM10","22","1"
"38.631057","-90.281144","2015-05-04T22:00","PM2.5","45","1"
"30.0411","-90.2728","2015-05-04T22:00","PM2.5","27","1"
"38.5425","-90.263611","2015-05-04T22:00","PM2.5","57","2"
